ProdutoID;Produtos;Subcategoria;Categoria;VendalD;Data;ProdutoID;Quantidade;Receita;Custo;Lucro;Regiao;Vendedor;Tipo Perda;Valor Perda;Status da Venda
2;iPhone 14;Smartphones;Eletrônicos;1;07/05/2024;2;4;R$ 8.816,00;R$ 6.435,68;R$ 2.380,32;Centro-Oeste;André;Devolução;R$ 432,00;Com Perda
63;Vestido Social;Roupas;Roupas;3;05/09/2015;63;7;R$ 3.178,00;R$ 2.129,26;R$ 1.048,74;Norte;Juliana;Sem perda;R$ 0,00;Com Perda
33;Geladeira Samsung;Eletrodomésticos;Casa;33;20/08/2020;33;7;R$ 8.701,00;R$ 4.959,57;R$ 3.741,43;Centro-Oeste;André;Cancelamento;R$ 172,00;Com Perda
33;Geladeira Samsung;Eletrodomésticos;Casa;96;11/02/2015;33;9;R$ 29.088,00;R$ 21.234,24;R$ 7.853,76;Nordeste;Rafael;Desconto;R$ 224,00;Com Perda
25;Teclado Mecânico Redragon;Acessórios;Informática;16;18/12/2025;25;9;R$ 4.095,00;R$ 2.784,60;R$ 1.310,40;Sul;Maria;Cancelamento;R$ 107,00;Com Perda
48;Guarda-Roupa Solteiro;Móveis;Casa;56;25/08/2015;48;4;R$ 16.136,00;R$ 8.874,80;R$ 7.261,20;Sul;Maria;Cancelamento;R$ 165,00;Com Perda
56;Chinelo Havaianas;Calçados;Calçados;10;02/10/2024;56;6;R$ 25.158,00;R$ 16.855,86;R$ 8.302,14;Norte;Juliana;Devolução;R$ 476,00;Com Perda
49;Cama Box Casal;Móveis;Casa;92;07/07/2022;49;7;R$ 9.828,00;R$ 5.405,40;R$ 4.422,60;Norte;Marcos;Sem perda;R$ 0,00;Com Perda
94;Roteador Wi-Fi;Informática;Informática;10;26/05/2023;94;6;R$ 4.344,00;R$ 2.345,76;R$ 1.998,24;Sul;Maria;Devolução;R$ 250,00;Com Perda
38;Fogão 4 bocas;Eletrodomésticos;Casa;44;14/04/2016;38;6;R$ 15.438,00;R$ 11.269,74;R$ 4.168,26;Nordeste;Rafael;Sem perda;R$ 0,00;Com Perda
58;Camisa Polo;Roupas;Roupas;53;12/12/2023;58;8;R$ 12.640,00;R$ 7.710,40;R$ 4.929,60;Centro-Oeste;André;Devolução;R$ 425,00;Com Perda
28;Headset Gamer Logitech;Acessórios;Informática;61;07/07/2015;28;3;R$ 14.955,00;R$ 8.973,00;R$ 5.982,00;Sul;Maria;Desconto;R$ 487,00;Com Perda
44;Mesa de Jantar 4 lugares;Móveis;Casa;95;15/08/2015;44;10;R$ 40.860,00;R$ 20.838,60;R$ 20.021,40;Norte;Paula;Cancelamento;R$ 201,00;Com Perda
16;Smart TV Philips 50;TVs;Eletrônicos;60;17/06/2015;16;9;R$ 20.205,00;R$ 14.143,50;R$ 6.061,50;Sul;Bruno;Sem perda;R$ 0,00;Com Perda
39;Fogão 5 bocas;Eletrodomésticos;Casa;51;02/06/2020;39;3;R$ 13.863,00;R$ 10.258,62;R$ 3.604,38;Centro-Oeste;Diego;Sem perda;R$ 0,00;Com Perda
13;Smart TV Samsung 50;TVs;Eletrônicos;87;25/02/2020;13;4;R$ 19.676,00;R$ 12.986,16;R$ 6.689,84;Norte;Paula;Devolução;R$ 334,00;Com Perda
40;Máquina de Lavar Brastemp;Eletrodomésticos;Casa;39;16/06/2018;40;3;R$ 3.855,00;R$ 2.698,50;R$ 1.156,50;Sul;Maria;Desconto;R$ 180,00;Com Perda
23;Mouse Logitech;Acessórios;Informática;7;23/11/2019;23;7;R$ 5.817,00;R$ 4.246,41;R$ 1.570,59;Norte;Marcos;Sem perda;R$ 0,00;Com Perda
96;HD Externo 1TB;Informática;Informática;75;18/07/2018;96;5;R$ 14.055,00;R$ 7.589,70;R$ 6.465,30;Sul;Maria;Cancelamento;R$ 91,00;Com Perda
32;Geladeira Electrolux;Eletrodomésticos;Casa;91;01/09/2017;32;3;R$ 13.668,00;R$ 10.114,32;R$ 3.553,68;Sudeste;Ana;Sem perda;R$ 0,00;Com Perda
26;Teclado Logitech;Acessórios;Informática;91;02/10/2019;26;6;R$ 18.654,00;R$ 13.430,88;R$ 5.223,12;Sul;Bruno;Sem perda;R$ 0,00;Com Perda
8;Xiaomi Redmi Note 12;Smartphones;Eletrônicos;49;05/01/2015;8;5;R$ 5.175,00;R$ 3.726,00;R$ 1.449,00;Centro-Oeste;Carla;Cancelamento;R$ 280,00;Com Perda
83;Caderno Universitário;Papelaria;Papelaria;6;07/04/2021;83;9;R$ 31.347,00;R$ 22.883,31;R$ 8.463,69;Sul;Bruno;Devolução;R$ 358,00;Com Perda
64;Perfume Masculino;Beleza;Beleza;77;20/05/2019;64;6;R$ 19.524,00;R$ 12.300,12;R$ 7.223,88;Centro-Oeste;Carla;Desconto;R$ 388,00;Com Perda
90;Impressora Epson;Informática;Informática;54;10/11/2021;90;6;R$ 4.320,00;R$ 2.505,60;R$ 1.814,40;Sudeste;João;Desconto;R$ 391,00;Com Perda
31;Geladeira Brastemp;Eletrodomésticos;Casa;31;08/05/2017;31;3;R$ 1.557,00;R$ 809,64;R$ 747,36;Norte;Paula;Cancelamento;R$ 453,00;Com Perda
94;Roteador Wi-Fi;Informática;Informática;38;04/02/2023;94;2;R$ 6.954,00;R$ 4.241,94;R$ 2.712,06;Sul;Bruno;Cancelamento;R$ 122,00;Com Perda
99;Pen Drive 128GB;Informática;Informática;67;20/05/2016;99;9;R$ 1.944,00;R$ 1.166,40;R$ 777,60;Sudeste;João;Devolução;R$ 476,00;Com Perda
77;Pneu Aro 13;Automotivo;Automotivo;35;06/07/2018;77;6;R$ 9.510,00;R$ 6.847,20;R$ 2.662,80;Centro-Oeste;Carla;Devolução;R$ 264,00;Com Perda
54;Sapato Social Masculino;Calçados;Calçados;57;12/09/2015;54;1;R$ 3.804,00;R$ 2.016,12;R$ 1.787,88;Norte;Juliana;Cancelamento;R$ 278,00;Com Perda
45;Mesa de Jantar 6 lugares;Móveis;Casa;24;25/05/2017;45;5;R$ 8.095,00;R$ 5.666,50;R$ 2.428,50;Norte;Marcos;Desconto;R$ 251,00;Com Perda
38;Fogão 4 bocas;Eletrodomésticos;Casa;29;25/02/2023;38;9;R$ 32.643,00;R$ 20.238,66;R$ 12.404,34;Norte;Marcos;Sem perda;R$ 0,00;Com Perda
23;Mouse Logitech;Acessórios;Informática;71;13/11/2018;23;8;R$ 38.496,00;R$ 30.796,80;R$ 7.699,20;Sudeste;Pedro;Sem perda;R$ 0,00;Com Perda
23;Mouse Logitech;Acessórios;Informática;89;16/02/2025;23;8;R$ 6.488,00;R$ 3.957,68;R$ 2.530,32;Nordeste;Rafael;Desconto;R$ 172,00;Com Perda
62;Vestido Casual;Roupas;Roupas;58;10/02/2020;62;9;R$ 8.586,00;R$ 4.894,02;R$ 3.691,98;Sudeste;João;Cancelamento;R$ 320,00;Com Perda
60;Jaqueta Jeans;Roupas;Roupas;17;20/02/2020;60;6;R$ 4.686,00;R$ 2.717,88;R$ 1.968,12;Norte;Paula;Cancelamento;R$ 280,00;Com Perda
57;Sandália Feminina;Calçados;Calçados;12;20/04/2022;57;4;R$ 14.512,00;R$ 10.738,88;R$ 3.773,12;Norte;Paula;Desconto;R$ 307,00;Com Perda
33;Geladeira Samsung;Eletrodomésticos;Casa;27;17/03/2022;33;10;R$ 31.890,00;R$ 19.452,90;R$ 12.437,10;Sudeste;João;Sem perda;R$ 0,00;Com Perda
1;iPhone 13;Smartphones;Eletrônicos;97;20/07/2023;1;5;R$ 19.215,00;R$ 10.183,95;R$ 9.031,05;Centro-Oeste;André;Desconto;R$ 65,00;Com Perda
77;Pneu Aro 13;Automotivo;Automotivo;19;28/06/2025;77;4;R$ 10.064,00;R$ 7.749,28;R$ 2.314,72;Sul;Bruno;Devolução;R$ 357,00;Com Perda
15;Smart TV TCL 43;TVs;Eletrônicos;76;15/05/2024;15;1;R$ 4.595,00;R$ 2.619,15;R$ 1.975,85;Centro-Oeste;André;Cancelamento;R$ 268,00;Com Perda
67;Hidratante Corporal;Beleza;Beleza;26;16/12/2015;67;7;R$ 14.287,00;R$ 8.572,20;R$ 5.714,80;Nordeste;Fernanda;Devolução;R$ 132,00;Com Perda
96;HD Externo 1TB;Informática;Informática;6;08/12/2025;96;6;R$ 9.642,00;R$ 6.556,56;R$ 3.085,44;Sul;Bruno;Desconto;R$ 162,00;Com Perda
90;Impressora Epson;Informática;Informática;23;17/07/2025;90;4;R$ 7.160,00;R$ 4.940,40;R$ 2.219,60;Sudeste;Ana;Devolução;R$ 304,00;Com Perda
63;Vestido Social;Roupas;Roupas;44;25/02/2021;63;4;R$ 780,00;R$ 585,00;R$ 195,00;Centro-Oeste;Diego;Devolução;R$ 398,00;Com Perda
18;Notebook Dell XPS;Notebooks;Informática;76;26/08/2022;18;5;R$ 3.400,00;R$ 2.516,00;R$ 884,00;Sul;Maria;Devolução;R$ 393,00;Com Perda
23;Mouse Logitech;Acessórios;Informática;29;05/01/2017;23;5;R$ 5.410,00;R$ 4.273,90;R$ 1.136,10;Centro-Oeste;Diego;Sem perda;R$ 0,00;Com Perda
88;Estojo Escolar;Papelaria;Papelaria;41;07/02/2019;88;6;R$ 24.438,00;R$ 19.306,02;R$ 5.131,98;Sudeste;João;Desconto;R$ 215,00;Com Perda
53;Tênis Puma;Calçados;Calçados;69;20/10/2018;53;6;R$ 29.760,00;R$ 18.451,20;R$ 11.308,80;Centro-Oeste;Diego;Devolução;R$ 231,00;Com Perda
100;Porta Cartão de Couro;Acessórios;Informática;14;12/09/2015;100;3;R$ 11.805,00;R$ 7.201,05;R$ 4.603,95;Sudeste;Ana;Desconto;R$ 186,00;Com Perda
45;Mesa de Jantar 6 lugares;Móveis;Casa;51;17/12/2020;45;1;R$ 1.266,00;R$ 784,92;R$ 481,08;Sudeste;Ana;Sem perda;R$ 0,00;Com Perda
21;MacBook Air;Notebooks;Informática;67;09/10/2025;21;4;R$ 5.184,00;R$ 3.680,64;R$ 1.503,36;Centro-Oeste;André;Devolução;R$ 252,00;Com Perda
4;Samsung Galaxy S21;Smartphones;Eletrônicos;92;14/09/2023;4;7;R$ 9.989,00;R$ 7.291,97;R$ 2.697,03;Centro-Oeste;André;Devolução;R$ 336,00;Com Perda
52;Tênis Adidas;Calçados;Calçados;78;12/04/2023;52;5;R$ 3.840,00;R$ 2.073,60;R$ 1.766,40;Norte;Paula;Devolução;R$ 322,00;Com Perda
89;Impressora HP;Informática;Informática;99;25/01/2022;89;9;R$ 8.064,00;R$ 4.032,00;R$ 4.032,00;Sul;Lucas;Cancelamento;R$ 423,00;Com Perda
62;Vestido Casual;Roupas;Roupas;76;04/12/2025;62;3;R$ 14.055,00;R$ 10.541,25;R$ 3.513,75;Centro-Oeste;André;Devolução;R$ 462,00;Com Perda
72;Bola de Vôlei;Esportes;Esportes;18;09/12/2019;72;2;R$ 6.618,00;R$ 4.169,34;R$ 2.448,66;Centro-Oeste;Diego;Sem perda;R$ 0,00;Com Perda
34;Microondas Panasonic;Eletrodomésticos;Casa;22;28/05/2025;34;7;R$ 22.106,00;R$ 14.147,84;R$ 7.958,16;Nordeste;Rafael;Cancelamento;R$ 252,00;Com Perda
46;Cadeira Gamer;Móveis;Casa;61;10/07/2018;46;7;R$ 15.561,00;R$ 8.714,16;R$ 6.846,84;Sudeste;Pedro;Devolução;R$ 495,00;Com Perda
34;Microondas Panasonic;Eletrodomésticos;Casa;86;12/02/2025;34;1;R$ 2.174,00;R$ 1.239,18;R$ 934,82;Norte;Paula;Cancelamento;R$ 392,00;Com Perda
62;Vestido Casual;Roupas;Roupas;45;27/12/2020;62;8;R$ 17.584,00;R$ 13.188,00;R$ 4.396,00;Sudeste;Ana;Sem perda;R$ 0,00;Com Perda
67;Hidratante Corporal;Beleza;Beleza;79;03/03/2023;67;6;R$ 28.524,00;R$ 20.252,04;R$ 8.271,96;Centro-Oeste;Carla;Sem perda;R$ 0,00;Com Perda
2;iPhone 14;Smartphones;Eletrônicos;67;02/06/2018;2;10;R$ 49.680,00;R$ 37.260,00;R$ 12.420,00;Centro-Oeste;André;Devolução;R$ 401,00;Com Perda
95;Switch de Rede;Informática;Informática;91;07/05/2020;95;8;R$ 15.280,00;R$ 11.612,80;R$ 3.667,20;Centro-Oeste;Carla;Desconto;R$ 87,00;Com Perda
97;SSD 500GB;Informática;Informática;44;04/12/2017;97;3;R$ 14.466,00;R$ 10.560,18;R$ 3.905,82;Norte;Marcos;Cancelamento;R$ 388,00;Com Perda
50;Cama Box Solteiro;Móveis;Casa;81;27/02/2024;50;7;R$ 24.507,00;R$ 17.399,97;R$ 7.107,03;Centro-Oeste;Carla;Desconto;R$ 70,00;Com Perda
8;Xiaomi Redmi Note 12;Smartphones;Eletrônicos;91;20/07/2016;8;5;R$ 1.040,00;R$ 665,60;R$ 374,40;Sudeste;Pedro;Sem perda;R$ 0,00;Com Perda
36;Air Fryer Mondial;Eletrodomésticos;Casa;31;09/11/2023;36;7;R$ 6.342,00;R$ 4.946,76;R$ 1.395,24;Sul;Lucas;Sem perda;R$ 0,00;Com Perda
28;Headset Gamer Logitech;Acessórios;Informática;59;07/01/2019;28;3;R$ 13.947,00;R$ 8.786,61;R$ 5.160,39;Sul;Maria;Desconto;R$ 78,00;Com Perda
70;Bola de Futebol;Esportes;Esportes;66;02/08/2019;70;5;R$ 10.825,00;R$ 7.685,75;R$ 3.139,25;Norte;Juliana;Sem perda;R$ 0,00;Com Perda
23;Mouse Logitech;Acessórios;Informática;72;11/03/2020;23;3;R$ 11.790,00;R$ 8.960,40;R$ 2.829,60;Sudeste;Pedro;Desconto;R$ 483,00;Com Perda
13;Smart TV Samsung 50;TVs;Eletrônicos;30;09/02/2025;13;3;R$ 1.011,00;R$ 788,58;R$ 222,42;Centro-Oeste;Carla;Devolução;R$ 148,00;Com Perda
80;Óleo de Motor;Automotivo;Automotivo;81;01/03/2022;80;3;R$ 12.360,00;R$ 8.034,00;R$ 4.326,00;Centro-Oeste;Carla;Sem perda;R$ 0,00;Com Perda
32;Geladeira Electrolux;Eletrodomésticos;Casa;41;15/06/2022;32;1;R$ 2.379,00;R$ 1.308,45;R$ 1.070,55;Sul;Lucas;Cancelamento;R$ 424,00;Com Perda
5;Samsung Galaxy S22;Smartphones;Eletrônicos;54;13/04/2023;5;10;R$ 5.700,00;R$ 2.850,00;R$ 2.850,00;Sudeste;Ana;Desconto;R$ 321,00;Com Perda
43;Sofá 3 Lugares;Móveis;Casa;74;08/02/2020;43;5;R$ 7.605,00;R$ 5.247,45;R$ 2.357,55;Centro-Oeste;Diego;Devolução;R$ 488,00;Com Perda
28;Headset Gamer Logitech;Acessórios;Informática;87;09/11/2016;28;3;R$ 12.066,00;R$ 9.411,48;R$ 2.654,52;Centro-Oeste;Carla;Sem perda;R$ 0,00;Com Perda
70;Bola de Futebol;Esportes;Esportes;33;19/11/2021;70;9;R$ 30.285,00;R$ 17.868,15;R$ 12.416,85;Sudeste;João;Sem perda;R$ 0,00;Com Perda
18;Notebook Dell XPS;Notebooks;Informática;64;28/01/2018;18;1;R$ 1.484,00;R$ 1.038,80;R$ 445,20;Sudeste;Pedro;Devolução;R$ 60,00;Com Perda
40;Máquina de Lavar Brastemp;Eletrodomésticos;Casa;43;28/03/2021;40;9;R$ 12.186,00;R$ 6.824,16;R$ 5.361,84;Nordeste;Carlos;Cancelamento;R$ 74,00;Com Perda
48;Guarda-Roupa Solteiro;Móveis;Casa;64;07/04/2020;48;8;R$ 37.088,00;R$ 25.590,72;R$ 11.497,28;Nordeste;Rafael;Desconto;R$ 159,00;Com Perda
44;Mesa de Jantar 4 lugares;Móveis;Casa;47;08/04/2020;44;2;R$ 1.356,00;R$ 1.017,00;R$ 339,00;Centro-Oeste;André;Cancelamento;R$ 172,00;Com Perda
90;Impressora Epson;Informática;Informática;72;05/04/2022;90;6;R$ 6.924,00;R$ 4.846,80;R$ 2.077,20;Sul;Maria;Sem perda;R$ 0,00;Com Perda
90;Impressora Epson;Informática;Informática;22;04/12/2022;90;4;R$ 2.612,00;R$ 1.332,12;R$ 1.279,88;Centro-Oeste;Carla;Devolução;R$ 146,00;Com Perda
58;Camisa Polo;Roupas;Roupas;70;15/03/2015;58;4;R$ 8.656,00;R$ 5.972,64;R$ 2.683,36;Sul;Maria;Desconto;R$ 261,00;Com Perda
40;Máquina de Lavar Brastemp;Eletrodomésticos;Casa;5;10/03/2024;40;3;R$ 13.197,00;R$ 7.918,20;R$ 5.278,80;Centro-Oeste;André;Desconto;R$ 347,00;Com Perda
40;Máquina de Lavar Brastemp;Eletrodomésticos;Casa;90;13/01/2023;40;2;R$ 732,00;R$ 549,00;R$ 183,00;Sudeste;Ana;Cancelamento;R$ 174,00;Com Perda
37;Air Fryer Philips;Eletrodomésticos;Casa;68;01/03/2021;37;10;R$ 7.060,00;R$ 3.812,40;R$ 3.247,60;Centro-Oeste;Diego;Desconto;R$ 342,00;Com Perda
100;Porta Cartão de Couro;Acessórios;Informática;24;06/03/2018;100;9;R$ 21.825,00;R$ 12.658,50;R$ 9.166,50;Sudeste;João;Devolução;R$ 414,00;Com Perda
65;Perfume Feminino;Beleza;Beleza;4;21/11/2025;65;2;R$ 3.060,00;R$ 1.744,20;R$ 1.315,80;Sul;Maria;Sem perda;R$ 0,00;Com Perda
30;Webcam Full HD;Acessórios;Informática;74;15/04/2023;30;6;R$ 18.870,00;R$ 11.322,00;R$ 7.548,00;Sudeste;Pedro;Cancelamento;R$ 283,00;Com Perda
97;SSD 500GB;Informática;Informática;11;20/12/2022;97;7;R$ 34.559,00;R$ 26.264,84;R$ 8.294,16;Sudeste;Pedro;Cancelamento;R$ 408,00;Com Perda
34;Microondas Panasonic;Eletrodomésticos;Casa;31;06/08/2021;34;1;R$ 4.419,00;R$ 2.739,78;R$ 1.679,22;Nordeste;Rafael;Desconto;R$ 418,00;Com Perda
23;Mouse Logitech;Acessórios;Informática;59;17/12/2015;23;1;R$ 3.716,00;R$ 1.932,32;R$ 1.783,68;Sul;Lucas;Devolução;R$ 359,00;Com Perda
36;Air Fryer Mondial;Eletrodomésticos;Casa;57;04/05/2022;36;7;R$ 32.872,00;R$ 24.654,00;R$ 8.218,00;Centro-Oeste;Carla;Desconto;R$ 416,00;Com Perda
79;Pneu Aro 17;Automotivo;Automotivo;88;08/09/2021;79;10;R$ 29.630,00;R$ 21.629,90;R$ 8.000,10;Centro-Oeste;André;Devolução;R$ 316,00;Com Perda
85;Caneta Esferográfica;Papelaria;Papelaria;34;07/07/2016;85;7;R$ 10.871,00;R$ 6.848,73;R$ 4.022,27;Nordeste;Rafael;Cancelamento;R$ 321,00;Com Perda
52;Tênis Adidas;Calçados;Calçados;84;01/09/2017;52;6;R$ 3.930,00;R$ 2.397,30;R$ 1.532,70;Norte;Paula;Sem perda;R$ 0,00;Com Perda
26;Teclado Logitech;Acessórios;Informática;18;24/12/2020;26;9;R$ 25.524,00;R$ 14.293,44;R$ 11.230,56;Centro-Oeste;Carla;Desconto;R$ 499,00;Com Perda
13;Smart TV Samsung 50;TVs;Eletrônicos;41;22/01/2023;13;8;R$ 37.272,00;R$ 22.363,20;R$ 14.908,80;Nordeste;Fernanda;Cancelamento;R$ 82,00;Com Perda
27;Headset Gamer HyperX;Acessórios;Informática;34;17/03/2017;27;7;R$ 5.985,00;R$ 4.788,00;R$ 1.197,00;Sul;Lucas;Sem perda;R$ 0,00;Com Perda
54;Sapato Social Masculino;Calçados;Calçados;4;24/05/2018;54;3;R$ 7.575,00;R$ 4.848,00;R$ 2.727,00;Sul;Maria;Desconto;R$ 423,00;Com Perda
69;Condicionador;Beleza;Beleza;53;22/12/2016;69;1;R$ 3.211,00;R$ 1.605,50;R$ 1.605,50;Sul;Maria;Cancelamento;R$ 204,00;Com Perda
2;iPhone 14;Smartphones;Eletrônicos;61;08/09/2022;2;5;R$ 21.425,00;R$ 16.497,25;R$ 4.927,75;Centro-Oeste;André;Devolução;R$ 108,00;Com Perda
94;Roteador Wi-Fi;Informática;Informática;29;09/01/2023;94;7;R$ 33.698,00;R$ 20.218,80;R$ 13.479,20;Centro-Oeste;Diego;Desconto;R$ 417,00;Com Perda
6;Samsung Galaxy S23;Smartphones;Eletrônicos;77;25/02/2019;6;1;R$ 644,00;R$ 367,08;R$ 276,92;Sudeste;Pedro;Devolução;R$ 484,00;Com Perda
78;Pneu Aro 15;Automotivo;Automotivo;69;16/01/2019;78;4;R$ 17.528,00;R$ 9.640,40;R$ 7.887,60;Sudeste;Ana;Cancelamento;R$ 467,00;Com Perda
30;Webcam Full HD;Acessórios;Informática;48;08/02/2025;30;10;R$ 34.990,00;R$ 27.642,10;R$ 7.347,90;Sudeste;João;Devolução;R$ 421,00;Com Perda
29;Webcam HD Logitech;Acessórios;Informática;25;11/05/2025;29;2;R$ 7.566,00;R$ 4.917,90;R$ 2.648,10;Sudeste;João;Desconto;R$ 320,00;Com Perda
82;Palheta Limpador;Automotivo;Automotivo;65;14/10/2021;82;7;R$ 20.223,00;R$ 13.549,41;R$ 6.673,59;Norte;Juliana;Desconto;R$ 344,00;Com Perda
12;Smart TV LG 50;TVs;Eletrônicos;69;15/11/2019;12;5;R$ 9.590,00;R$ 5.178,60;R$ 4.411,40;Centro-Oeste;Carla;Desconto;R$ 255,00;Com Perda
85;Caneta Esferográfica;Papelaria;Papelaria;2;26/03/2023;85;4;R$ 6.572,00;R$ 3.680,32;R$ 2.891,68;Sul;Bruno;Desconto;R$ 437,00;Com Perda
35;Microondas LG;Eletrodomésticos;Casa;1;27/08/2016;35;7;R$ 34.440,00;R$ 23.419,20;R$ 11.020,80;Centro-Oeste;Diego;Sem perda;R$ 0,00;Com Perda
4;Samsung Galaxy S21;Smartphones;Eletrônicos;26;28/09/2020;4;6;R$ 21.768,00;R$ 16.108,32;R$ 5.659,68;Centro-Oeste;Diego;Sem perda;R$ 0,00;Com Perda
11;Smart TV LG 43;TVs;Eletrônicos;93;06/11/2023;11;2;R$ 1.896,00;R$ 1.099,68;R$ 796,32;Nordeste;Rafael;Cancelamento;R$ 220,00;Com Perda
31;Geladeira Brastemp;Eletrodomésticos;Casa;13;11/12/2021;31;2;R$ 5.834,00;R$ 3.092,02;R$ 2.741,98;Sul;Lucas;Devolução;R$ 473,00;Com Perda
74;Halter 10kg;Esportes;Esportes;71;07/02/2022;74;1;R$ 3.840,00;R$ 2.380,80;R$ 1.459,20;Sul;Lucas;Cancelamento;R$ 497,00;Com Perda
13;Smart TV Samsung 50;TVs;Eletrônicos;91;11/07/2025;13;5;R$ 11.480,00;R$ 6.773,20;R$ 4.706,80;Sul;Lucas;Sem perda;R$ 0,00;Com Perda
66;Creme Facial;Beleza;Beleza;30;12/08/2022;66;4;R$ 19.960,00;R$ 11.177,60;R$ 8.782,40;Centro-Oeste;Carla;Devolução;R$ 472,00;Com Perda
46;Cadeira Gamer;Móveis;Casa;21;03/11/2016;46;6;R$ 6.828,00;R$ 5.325,84;R$ 1.502,16;Norte;Juliana;Sem perda;R$ 0,00;Com Perda
17;Notebook Dell Inspiron;Notebooks;Informática;19;20/11/2024;17;10;R$ 37.030,00;R$ 25.180,40;R$ 11.849,60;Sul;Lucas;Desconto;R$ 201,00;Com Perda
55;Sapato Social Feminino;Calçados;Calçados;20;24/01/2024;55;6;R$ 26.958,00;R$ 21.566,40;R$ 5.391,60;Centro-Oeste;André;Sem perda;R$ 0,00;Com Perda
63;Vestido Social;Roupas;Roupas;66;22/08/2025;63;9;R$ 29.106,00;R$ 17.172,54;R$ 11.933,46;Sul;Bruno;Devolução;R$ 463,00;Com Perda
13;Smart TV Samsung 50;TVs;Eletrônicos;91;24/07/2023;13;9;R$ 31.770,00;R$ 23.827,50;R$ 7.942,50;Nordeste;Rafael;Cancelamento;R$ 398,00;Com Perda
55;Sapato Social Feminino;Calçados;Calçados;83;25/07/2017;55;9;R$ 23.310,00;R$ 17.948,70;R$ 5.361,30;Nordeste;Carlos;Desconto;R$ 240,00;Com Perda
88;Estojo Escolar;Papelaria;Papelaria;80;13/06/2021;88;5;R$ 1.325,00;R$ 927,50;R$ 397,50;Norte;Marcos;Desconto;R$ 369,00;Com Perda
78;Pneu Aro 15;Automotivo;Automotivo;20;24/10/2022;78;7;R$ 17.381,00;R$ 10.080,98;R$ 7.300,02;Sul;Maria;Desconto;R$ 461,00;Com Perda
74;Halter 10kg;Esportes;Esportes;63;07/02/2018;74;3;R$ 14.751,00;R$ 7.375,50;R$ 7.375,50;Sudeste;João;Cancelamento;R$ 487,00;Com Perda
69;Condicionador;Beleza;Beleza;16;03/07/2017;69;5;R$ 11.145,00;R$ 8.581,65;R$ 2.563,35;Norte;Juliana;Devolução;R$ 246,00;Com Perda
35;Microondas LG;Eletrodomésticos;Casa;18;08/03/2022;35;4;R$ 18.688,00;R$ 12.334,08;R$ 6.353,92;Nordeste;Fernanda;Desconto;R$ 487,00;Com Perda
25;Teclado Mecânico Redragon;Acessórios;Informática;1;01/11/2025;25;10;R$ 32.510,00;R$ 19.506,00;R$ 13.004,00;Norte;Marcos;Sem perda;R$ 0,00;Com Perda
23;Mouse Logitech;Acessórios;Informática;63;04/03/2021;23;5;R$ 8.300,00;R$ 5.063,00;R$ 3.237,00;Sudeste;Pedro;Devolução;R$ 492,00;Com Perda
80;Óleo de Motor;Automotivo;Automotivo;58;28/02/2015;80;1;R$ 390,00;R$ 265,20;R$ 124,80;Centro-Oeste;André;Cancelamento;R$ 197,00;Com Perda
67;Hidratante Corporal;Beleza;Beleza;10;16/04/2018;67;4;R$ 5.492,00;R$ 4.228,84;R$ 1.263,16;Centro-Oeste;André;Desconto;R$ 411,00;Com Perda
98;Pen Drive 64GB;Informática;Informática;7;23/02/2016;98;4;R$ 6.288,00;R$ 3.332,64;R$ 2.955,36;Norte;Marcos;Cancelamento;R$ 107,00;Com Perda
70;Bola de Futebol;Esportes;Esportes;57;01/05/2019;70;1;R$ 3.250,00;R$ 1.755,00;R$ 1.495,00;Norte;Juliana;Cancelamento;R$ 219,00;Com Perda
100;Porta Cartão de Couro;Acessórios;Informática;69;17/11/2025;100;3;R$ 9.336,00;R$ 5.694,96;R$ 3.641,04;Norte;Marcos;Devolução;R$ 200,00;Com Perda
74;Halter 10kg;Esportes;Esportes;76;03/08/2025;74;4;R$ 1.900,00;R$ 1.463,00;R$ 437,00;Sudeste;Pedro;Devolução;R$ 360,00;Com Perda
20;Notebook Lenovo ThinkPad;Notebooks;Informática;45;09/12/2017;20;3;R$ 12.273,00;R$ 7.118,34;R$ 5.154,66;Sudeste;Pedro;Cancelamento;R$ 410,00;Com Perda
5;Samsung Galaxy S22;Smartphones;Eletrônicos;82;12/03/2018;5;8;R$ 28.272,00;R$ 14.984,16;R$ 13.287,84;Sudeste;Pedro;Devolução;R$ 82,00;Com Perda
73;Halter 5kg;Esportes;Esportes;47;10/02/2020;73;3;R$ 9.903,00;R$ 5.941,80;R$ 3.961,20;Centro-Oeste;Diego;Cancelamento;R$ 163,00;Com Perda
46;Cadeira Gamer;Móveis;Casa;7;11/11/2015;46;9;R$ 36.009,00;R$ 25.926,48;R$ 10.082,52;Norte;Juliana;Devolução;R$ 285,00;Com Perda
55;Sapato Social Feminino;Calçados;Calçados;100;06/05/2022;55;4;R$ 14.340,00;R$ 8.604,00;R$ 5.736,00;Centro-Oeste;André;Devolução;R$ 486,00;Com Perda
18;Notebook Dell XPS;Notebooks;Informática;33;16/04/2018;18;3;R$ 3.735,00;R$ 2.166,30;R$ 1.568,70;Sudeste;João;Cancelamento;R$ 58,00;Com Perda
75;Esteira Elétrica;Esportes;Esportes;37;23/04/2021;75;1;R$ 3.359,00;R$ 2.250,53;R$ 1.108,47;Norte;Juliana;Sem perda;R$ 0,00;Com Perda
